,index,Season,Daynum,team1,team2,Wloc,Numot,score_diff,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,ELO,WorL,AdjustO_Diff,AdjustD_Diff,# of Wins_Diff,SOS_DIF,LUCK_DIF,Years Since 2016,Tournament Game
368,2013064,2013,64,1155,1181,0,0,0.267937658,0.296703297,0.017431626000000002,0.547138047,0.152777778,-0.276695527,-0.264550265,-0.231746032,0.241226054,0.492997199,-0.066666667,-0.158730159,-0.166666667,0.15583333300000002,2041.516138682096,0,20.1,-7.1,10,15.14,-0.069,0,0
369,2013068,2013,68,1181,1301,0,0,0.069175389,0.037681159,-0.047697535,-0.3,-0.8347953220000001,0.135225885,0.186695906,-0.204166667,0.003846154,0.214285714,-0.257407407,-0.208333333,-0.388888889,-0.224637681,2043.9154286255807,0,11.2,-5.3,11,1.9,0.027999999999999997,0,0
370,2013073,2013,73,1181,1210,0,0,0.147133552,0.087543636,-0.088738474,-0.109848485,-0.120320856,0.282539683,0.145228758,-0.111111111,0.157209457,0.15173454,0.029304029,-0.018181818,0.088888889,-0.154798762,2027.9374767625986,1,19.9,0.9,10,3.54,-0.033,0,0
371,2013079,2013,79,1181,1274,0,0,0.152203472,0.07885763,-0.172575774,0.033333333,-0.651461988,0.274114774,0.323203843,-0.5629629629999999,0.114163614,0.093650794,-0.095315904,0.028703704,-0.111111111,-0.209486166,2029.4938300607914,0,-17.6,-6.7,-6,-2.9,0.044000000000000004,0,0
372,2013082,2013,82,1181,1268,0,0,0.173765668,0.164180165,0.107481061,0.5,0.229928686,-0.194444444,-0.030353662000000007,-0.090277778,-0.164411765,0.569517544,-1.156695157,0.435185185,-0.111111111,-0.14903846199999998,2013.5327674536927,1,10.0,12.2,-2,0.63,-0.048,0,0
373,2013086,2013,86,1181,1448,1,0,0.107226234,0.17950440399999998,-0.020483524,-0.098989899,0.050793651,-0.4074074070000001,-0.359456826,-0.393939394,0.09706258,0.083638584,-0.104166667,0.15555555599999998,0.304761905,-0.031111111,2017.3638859538305,1,10.7,-1.9,5,1.09,-0.1,0,0
374,2013089,2013,89,1181,1199,1,0,0.307236842,0.301242236,0.046143395,0.657407407,0.112564019,-0.226984127,-0.347089947,-0.028305028,0.282828283,0.599603175,-0.217666865,0.141666667,0.371031746,0.007967835999999999,2018.970110024113,1,15.5,1.2,9,3.76,0.01,0,0
375,2013094,2013,94,1181,1301,0,0,0.064886863,-0.029968887000000007,-0.033602612000000004,-0.034848485,0.401426025,0.203208556,0.244047619,-0.148076923,-0.07567175,0.110025063,-0.333333333,0.168181818,0.222222222,0.009685086,2023.7436031916143,1,12.4,3.1,7,0.09,-0.03,0,0
376,2013097,2013,97,1130,1181,1,0,0.15394039699999998,0.137096774,0.080433952,0.35714285700000004,-0.070048309,0.058333333,0.101420217,0.3797852470000001,0.060493827,0.399985635,-0.00952381,-0.5972222220000001,-0.216666667,-0.143667994,2027.9246739741793,0,7.8,5.5,1,1.12,0.003,0,0
377,2013100,2013,100,1181,1314,0,0,0.149992878,0.05239899,-0.134759574,0.193452381,-0.17942732600000005,0.4001924000000001,0.286782662,-0.194871795,0.304633897,0.204728444,0.160908808,0.004761905,-0.051587302,-0.508695652,2029.3388020855648,1,10.1,7.4,-1,1.42,-0.052000000000000005,0,0
378,2013103,2013,103,1181,1268,0,0,0.138210156,0.07212885200000001,-0.265274707,-0.1,-0.653968254,0.286935287,0.324206349,-0.362962963,0.352945665,0.01031746,0.262708787,-0.30462963,0.46031746,-0.138694639,2036.201867748278,0,18.1,-1.1,9,1.56,-0.09300000000000001,0,0
379,2013108,2013,108,1181,1439,1,0,0.215583283,0.032881409,-0.132641653,0.14871794900000002,-0.16920078,0.5117296920000001,0.434343434,-0.345238095,0.204585538,0.301388889,-0.583028083,0.222222222,0.15,-0.510507037,2019.4996914006101,1,-10.4,11.3,-19,-0.25,-0.039,0,0
380,2013111,2013,111,1130,1181,0,0,0.097354497,0.058797524,0.016981132,0.19047619,0.081349206,0.146058879,0.107395941,0.024074074,-0.024809498,0.183867521,-0.017316017,-0.444444444,0.5277777779999999,-0.229203803,2021.556190856604,0,15.4,5.4,9,0.29,0.039,0,0
381,2013115,2013,115,1181,1438,0,0,0.129360129,0.112128852,-0.227119571,-0.383333333,-0.598412698,0.186176143,0.271428571,-0.02962963,0.374007937,-0.000505051,0.320789595,-0.25462963,0.6984126979999999,-0.05974727,2023.177664637588,0,19.9,0.9,10,3.54,-0.033,0,0
382,2013117,2013,117,1181,1274,0,0,0.08572264800000001,-0.104938272,-0.210763472,0.382936508,-0.074786325,0.36244801,0.245979532,-1.01025641,0.049513569,0.27635327600000004,0.034965035,0.283333333,0.161111111,-0.222587719,2007.0037768051934,1,12.0,6.3,3,0.13,-0.036000000000000004,0,0
383,2013120,2013,120,1181,1439,0,0,0.306299397,0.199820789,-0.014755906,0.6467236470000001,0.177609428,0.347521617,0.283163705,-0.105555556,0.254562534,0.414351852,-0.7888888890000001,0.484126984,0.222222222,-0.228822055,2012.9841496323306,1,10.1,7.4,-1,1.42,-0.052000000000000005,0,0
384,2013124,2013,124,1181,1314,1,0,0.197197847,0.133928571,-0.19112321,0.45734127,0.055691721,0.225589226,0.08058608099999999,-0.571794872,0.368253968,0.241517742,0.205026455,-0.150793651,-0.134920635,-0.253140097,2015.3139407433662,1,24.6,-0.4,17,2.49,0.046,0,0
385,2013130,2013,130,1181,1268,2,0,0.066173316,-0.008059965,-0.226467681,-0.401851852,-0.611111111,0.283398365,0.313553114,0.225,0.361607143,0.117623604,0.380920314,-0.541666667,0.30952381,-0.163787674,2023.2137916464053,0,18.1,-1.1,9,1.56,-0.09300000000000001,0,0
386,2013137,2013,137,1107,1181,2,0,0.117650545,0.122536946,-0.025557144,-0.121212121,-0.24957265,-0.034032091,0.097979798,-0.611111111,-0.076851852,0.240740741,-0.598412698,0.429761905,0.083333333,-0.073517126,2006.6007985512574,0,12.0,6.3,3,0.13,-0.036000000000000004,0,0
387,2013139,2013,139,1166,1181,2,0,0.152791954,0.09,0.043926483,0.119444444,-0.092822636,0.266547049,0.169290355,0.13589743599999998,0.080654762,0.003968254,-0.303703704,0.525,-0.005555556,-0.118113912,2007.6042783105688,0,-17.6,-6.7,-6,-2.9,0.044000000000000004,0,0
388,2013144,2013,144,1181,1277,2,0,0.068075046,0.104615385,0.033563218,-1.791666667,-0.017813765,-0.242751323,-0.080009497,-0.467171717,-0.173939394,0.234006734,-0.958333333,0.17222222199999998,-0.177777778,-0.175925926,2012.8876077821844,1,10.7,-1.9,5,1.09,-0.1,0,0
389,2013146,2013,146,1181,1257,2,0,0.143508126,0.138765432,-0.078175755,-0.490740741,-0.53968254,0.206475288,0.261815662,0.15833333300000002,0.248181217,0.08984582699999999,0.05993266,-0.151515152,0.304761905,-0.176608187,2020.5767856977775,0,10.0,12.2,-2,0.63,-0.048,0,0
390,2014004,2014,4,1172,1181,0,0,0.167778896,0.192511193,-0.020688238,-0.173015873,-0.526515152,0.163690476,0.163564214,-0.759259259,0.19308642,-0.214200832,-0.466666667,0.6416666670000001,0.476190476,-0.085248085,2010.2620364396646,0,28.0,-22.6,23,15.43,0.073,0,0
391,2014008,2014,8,1181,1242,2,0,0.159582095,0.118967452,-0.077633573,-0.4074074070000001,-0.521164021,0.279456654,0.226630477,0.091666667,0.306936977,0.081871345,0.02962963,0.015151515,0.233333333,-0.15555555599999998,2013.11309857544,0,29.2,-14.2,22,13.61,0.154,0,0
392,2014011,2014,11,1181,1194,0,0,0.13148609,0.139105339,0.03742284,0.482905983,0.368518519,-0.096941071,-0.07827038900000001,-0.122222222,0.054150198,0.164245014,-0.462962963,0.242063492,-0.666666667,-0.007301586999999998,2003.9676386965325,1,8.0,-2.8,6,0.05,0.085,0,0
393,2014014,2014,14,1181,1421,0,0,0.280064412,0.268039591,0.065919958,0.181818182,-0.041666667,0.210887097,0.205401864,0.193939394,0.207526882,0.258741259,-0.508169935,0.300925926,0.16190476199999998,-0.227234754,2004.5722038930373,1,19.2,-2.2,6,7.96,0.003,0,0
394,2014015,2014,15,1181,1187,0,0,0.136042001,0.124958949,0.004994527,-0.119047619,-0.243697479,0.214814815,0.3627518320000001,0.275757576,0.114942529,-0.010582011,-0.252044252,-0.011111111000000002,0.214814815,-0.248148148,2005.301856250498,1,10.9,-6.9,10,3.35,0.062,0,0
395,2014020,2014,20,1181,1436,0,0,0.136031163,0.077961019,0.022134565,0.501262626,0.106060606,0.048717949,-0.125585884,-0.031216931,0.01255199,0.188997821,-0.049242424000000014,0.152777778,0.27777777800000003,0.046015713,2006.7057422594753,1,26.1,-19.5,20,15.82,0.092,0,0
396,2014023,2014,23,1104,1181,2,0,0.134352464,0.029568549,0.03484821,0.107142857,0.246001684,0.35153846200000005,0.274493927,0.053872054,-0.012770563,0.431127451,-0.65,0.393939394,-0.5555555560000001,-0.228905597,2007.785619417532,0,-24.4,15.6,-15,-17.54,-0.035,0,0
397,2014025,2014,25,1112,1181,2,0,0.151265069,0.103535354,-0.064278872,-0.5,-0.441798942,0.318598069,0.235652319,0.059259259,0.307296173,0.064327485,-0.050108932,0.312770563,0.622222222,-0.101754386,2011.7825090927945,1,-4.5,-3.3,-2,0.25,0.053,0,0
398,2014029,2014,29,1181,1276,0,0,0.081997863,0.120902512,-0.018135131,0.137566138,-0.242063492,-0.528769841,-0.443469786,-0.210784314,0.120735112,0.18504902,-0.134259259,-0.352380952,-0.25,-0.13996529800000002,1997.8818094419416,1,26.2,-13.5,16,14.95,0.015,0,0
399,2014042,2014,42,1181,1205,0,0,0.148155657,0.10816092,0.0239981,0.272222222,0.110361931,0.16468254,0.187404549,0.134589947,0.188665923,0.06702213,-0.099206349,-0.103174603,0.194444444,-0.152505447,2004.905736480818,1,-16.8,5.7,-9,-6.78,-0.133,0,0
400,2014045,2014,45,1181,1417,2,0,0.186360964,0.1875,-0.025954153,0.401515152,0.057437116,-0.126153846,-0.094949495,-0.008417508,0.19633995,0.363286713,-0.013945119,-0.553703704,0.305555556,-0.07037037,2005.4512715397393,1,11.4,-13.7,9,10.33,0.098,0,0
401,2014054,2014,54,1181,1185,0,0,0.173321859,0.04976801,0.021857923,0.18975469,0.177777778,0.413333333,0.236208236,0.14920634900000002,0.027192982,0.301120448,-0.111111111,-0.14891774900000002,0.15555555599999998,-0.058712121,2010.3314217198144,1,19.5,-6.3,3,15.57,-0.055,0,0
402,2014057,2014,57,1181,1189,2,0,0.250436438,0.169474051,-0.01954379,-0.626262626,-0.985714286,0.623931624,0.577497045,0.238095238,0.162297404,0.134920635,-0.840686275,0.262515263,0.25,-0.387061404,2011.0485434946927,1,-16.7,10.2,-16,-2.05,-0.10300000000000001,0,0
403,2014061,2014,61,1181,1323,0,0,0.074327085,0.056940371,-0.087883142,-0.563492063,-0.7806267809999999,0.172077922,0.21691358,0.14259259300000002,0.302187616,0.350877193,0.098039216,0.06428571400000001,0.6269841270000001,-0.160577915,2011.878117579716,0,18.2,-9.6,16,2.65,0.09300000000000001,0,0
404,2014064,2014,64,1181,1210,0,0,0.216319791,0.043150277,-0.094581519,0.409848485,-0.14484127,0.494766506,0.425071225,-0.303703704,0.145888594,0.313222725,-0.471428571,0.188888889,-0.333333333,-0.191666667,1997.192892976953,1,9.7,-6.8,9,-0.05,0.071,0,0
405,2014068,2014,68,1155,1181,0,0,0.095091324,0.100840915,-0.119173052,-0.4968253970000001,-0.7991452990000001,0.163932559,0.313389088,0.14259259300000002,0.29819376,0.012531328,0.249554367,-0.085714286,0.6686507939999999,-0.20502236,1999.343706737356,1,12.0,-6.0,8,3.42,0.046,0,0
406,2014070,2014,70,1181,1438,0,0,0.164781271,0.158672648,-0.014009323999999998,0.515151515,0.212509535,-0.06543052,-0.083583084,-0.392592593,0.027777778,0.452091768,-0.447330447,0.439102564,-0.111111111,0.08166249,1981.7884201376721,1,14.3,3.1,5,0.8,0.040999999999999995,0,0
407,2014075,2014,75,1181,1301,0,0,0.260421748,0.189542484,-0.025586354,0.466666667,0.259120879,0.2142317,0.054704944000000005,-0.683333333,0.08850931699999999,0.474786325,-0.789814815,0.653968254,-0.904761905,0.060606061,1986.7022444720624,1,11.1,-12.7,11,3.57,0.055999999999999994,0,0
408,2014079,2014,79,1181,1274,1,0,0.188357843,0.093333333,0.003196155,-0.194444444,-0.16185897400000002,0.525213675,0.405092593,0.205586081,0.173015873,0.002331002,-0.233333333,-0.375,-0.263888889,-0.156565657,1991.4217895345994,1,,,9,,,0,0
409,2014082,2014,82,1181,1199,0,0,0.206951979,0.051253133,0.170803067,0.359126984,0.12254902,0.280228349,0.31112596600000003,0.364021164,-0.045714285999999986,0.222807018,-0.904395604,0.38973064,-1.138888889,-0.227272727,1996.7607440309575,1,-0.9,-8.5,0,2.69,0.006,0,0
410,2014084,2014,84,1181,1338,1,0,0.09691358,0.268771458,0.103040086,0.207142857,0.1875,-3.194444444,-2.441885965,-0.615359477,0.065255732,0.107407407,-0.125,0.197222222,0.308333333,0.068720822,2002.090798016444,1,8.9,6.5,0,2.46,0.045,0,0
411,2014089,2014,89,1181,1393,0,1,0.074940441,0.128618693,-0.151875073,-1.5523809519999998,-2.932478632,0.200408428,0.366138807,0.062820513,0.319053701,-0.165831245,0.151515152,-0.2,0.7464285709999999,-0.378267974,2008.704393734016,0,21.0,-3.9,17,1.87,0.138,0,0
412,2014092,2014,92,1181,1448,0,0,0.165884687,0.214766715,0.139359699,0.373626374,0.041269841,-0.125530669,-0.131082062,0.28138528100000004,0.030566281,0.059259259,-0.13888888900000002,0.054834055,0.377777778,0.069645177,1999.4968382414875,1,-0.9,-8.5,0,2.69,0.006,0,0
413,2014096,2014,96,1130,1181,1,0,0.133499833,0.193290043,0.15865093800000002,-0.211111111,-0.306565657,-0.194444444,-0.054166667,0.567307692,0.146210112,0.164117559,-0.051322750999999986,0.134920635,-0.027777778,-0.107434641,2001.8474663190161,0,19.0,-7.1,12,3.95,0.031,0,0
414,2014103,2014,103,1181,1268,0,0,0.105166141,-0.061889339,-0.08694638699999999,-0.022222222000000003,-0.223809524,0.417241379,0.448842695,-0.086538462,-0.001414141,0.153127918,-0.318253968,0.0,-0.116666667,-0.538011696,2003.3637367414292,1,17.7,-2.1,11,2.88,0.092,0,0
415,2014106,2014,106,1181,1210,1,0,0.208547009,0.104621212,0.074845679,0.156565657,0.189640769,0.341510342,0.265079365,0.204761905,0.06275995200000001,0.059259259,-0.496969697,0.305555556,-0.422222222,-0.069607843,2007.0617800410666,1,5.4,-3.2,5,-2.3,0.094,0,0
416,2014108,2014,108,1181,1314,0,0,0.102162663,0.051756885,-0.193746994,-1.6,-2.955555556,0.50199573,0.510722141,0.062820513,0.353536459,-0.161782662,0.175324675,-0.188888889,0.258333333,-0.486111111,2009.1897545378056,0,-20.2,4.5,-13,-3.21,-0.057999999999999996,0,0
417,2014110,2014,110,1181,1393,0,0,0.072605483,-0.029040404,-0.194250441,0.643518519,0.460079051,-0.084126984,-0.14035964,-0.334126984,0.15569444400000002,0.240740741,0.268518519,-0.644444444,-0.033333333,-0.209722222,1996.8587119748984,1,18.3,-15.1,18,4.85,0.111,0,0
418,2014113,2014,113,1181,1439,0,0,0.144948152,0.167971781,0.243467643,0.209090909,0.41785822,-0.108796296,-0.042735043,0.329365079,-0.289939825,0.315277778,-0.908333333,0.503968254,0.116666667,-0.077380952,2008.1445210709014,1,17.7,-2.1,11,2.88,0.092,0,0
419,2014121,2014,121,1181,1448,0,0,0.082962575,-0.024691358,-0.197645629,-1.388888889,-3.0111111110000004,0.545855379,0.501812771,-0.12933635,0.255917412,0.1001221,-0.12770562800000002,-0.048148148,-0.033333333,-0.708333333,2009.6631567911807,0,18.2,-9.6,16,2.65,0.09300000000000001,0,0
420,2014124,2014,124,1181,1314,0,0,0.17645377399999998,-0.007070707,0.023370506,0.392592593,0.348809524,0.592670401,0.438888889,0.259041394,0.083508772,0.013574661000000002,-0.232323232,0.114285714,-0.244444444,-0.484737485,1991.6356067161087,1,5.4,-3.2,5,-2.3,0.094,0,0
421,2014130,2014,130,1155,1181,2,0,0.05150463,-0.018808777,-0.071171519,-0.4166666670000001,-0.464703425,0.340802988,0.165317139,-0.541919192,0.194245368,0.191558442,-0.168253968,0.329365079,-2.166666667,-0.01754386,2000.5916868493398,0,9.7,-6.8,9,-0.05,0.071,0,0
422,2014131,2014,131,1181,1301,2,0,0.097103223,0.057961227,-0.06265269400000001,0.152777778,-0.27209596,0.131553956,0.205808081,-0.016666667,0.194433018,-0.002765209,0.059218559,0.0,-0.944444444,-0.023099415,2003.938532520876,1,-0.9,-8.5,0,2.69,0.006,0,0
423,2014132,2014,132,1181,1438,2,0,0.116812089,-0.070145903,-0.199665831,-0.5555555560000001,-0.929059829,0.603785104,0.58106685,-0.026772247,0.203448276,-0.02950753,-0.053631554000000005,-0.537037037,-0.222222222,-0.791666667,2009.170810472116,0,13.8,-4.5,2,16.09,0.001,0,0
424,2014137,2014,137,1181,1273,2,0,0.110792398,-0.019338686,-0.275235189,-0.7777777779999999,-1.067155067,0.550213675,0.555563976,-1.193438914,0.166666667,-0.189386866,-0.225589226,-0.731481481,-0.305555556,-0.770833333,1995.8791896776208,0,-28.8,14.9,-16,-20.22,0.048,0,0
425,2015011,2015,11,1181,1342,0,0,0.31120484600000003,0.196187605,0.110822511,0.349673203,0.08878968300000001,0.522486772,0.5008169929999999,0.505128205,0.192063492,0.467199783,-0.585185185,0.551152551,-0.688888889,-0.295889296,1977.5244689225797,1,0.2,3.4,-3,3.21,0.02,0,0
426,2015012,2015,12,1181,1193,0,0,0.171875,0.100102678,0.022703223,0.066666667,-0.206280193,0.300369423,0.299055829,0.105235043,0.23015873,-0.275879917,-0.047008547000000005,0.252747253,0.288888889,-0.127680312,1977.6884631127732,1,9.9,5.0,-1,7.96,0.044000000000000004,0,0
427,2015015,2015,15,1181,1277,2,0,0.082961101,-0.068121693,-0.08535947699999999,-0.65,-0.537812912,0.601010101,0.619179415,-0.436111111,-0.073412698,-0.31339031300000003,-0.663299663,0.546536797,0.055555556,-0.476621418,1978.3238969993854,1,10.5,0.3,8,2.51,0.075,0,0
428,2015018,2015,18,1181,1396,2,0,0.139961014,0.05896064700000001,-0.069453314,0.25,-0.08179012299999999,0.318323587,0.281705948,0.121954843,0.235042735,-0.115683147,0.06526610599999999,-0.342857143,0.322222222,-0.154688832,1987.3388844056528,1,11.5,4.0,2,14.04,-0.053,0,0
429,2015019,2015,19,1181,1390,2,0,0.189843051,0.176492399,-0.06470075900000001,0.061111111,-0.021672772000000003,0.126085416,0.198526483,-0.131907308,0.218864469,0.490686275,-0.148989899,0.285185185,-0.27777777800000003,-0.174679487,1990.0929549600146,1,10.7,-8.0,9,10.53,0.006,0,0
430,2015023,2015,23,1181,1202,0,0,0.308755797,0.4611431620000001,0.17102784,0.430555556,0.153322701,-2.801587302,-2.460606061,-0.252645503,0.244284811,0.629243697,-0.666666667,0.50462963,0.266666667,0.28213507600000004,1994.6461439275784,1,0.2,1.3,-2,5.06,-0.026000000000000002,0,0
431,2015027,2015,27,1119,1181,0,0,0.151638572,0.182987517,0.018358851,-0.042592593,-0.167348928,-0.115800866,-0.200980392,-0.23569023600000005,0.139677898,0.107095803,-0.254545455,0.378787879,-0.4,0.021885522,1994.8934227789387,0,-16.0,2.9,-4,-11.44,0.07,0,0
432,2015030,2015,30,1181,1458,1,0,0.07734274,0.23046595,-0.0051295920000000005,-0.75,-1.183150183,-0.311612364,-0.071962822,-0.444444444,0.158119658,-0.025,-0.131986532,0.380952381,-0.3666666670000001,0.056996356,1995.5816151821357,1,16.9,-9.3,11,15.52,-0.008,0,0
433,2015042,2015,42,1181,1189,0,0,0.110078061,0.069017094,-0.138626481,-0.3666666670000001,-0.08354442299999999,0.319064327,0.367629682,-0.123376623,0.220853859,0.152913753,0.012413512,0.065811966,0.813492063,-0.303016591,2004.4800711547252,1,6.4,1.3,-2,2.1,-0.138,0,0
434,2015045,2015,45,1163,1181,2,0,0.062950002,-0.105263158,-0.040309741,0.361111111,0.331673882,0.259340659,0.208333333,0.270899471,0.083553792,0.27972028,0.146825397,0.218181818,0.33703703700000004,-0.054084967000000005,2005.3158540879276,0,15.4,-6.3,9,11.25,-0.044000000000000004,0,0
435,2015056,2015,56,1181,1405,0,0,0.08531237400000001,0.044162826,-0.084879636,0.199134199,-0.108465608,0.076791465,0.041256972,0.078451178,0.213797314,0.254076367,0.091575092,0.05735930700000001,-0.222222222,-0.047749809,2012.603410280443,1,13.4,-1.8,5,7.21,-0.08900000000000001,0,0
436,2015058,2015,58,1181,1459,0,0,0.274651629,0.279365079,-0.066847723,-0.022222222000000003,-0.221988796,0.292105263,0.304487179,-0.708333333,0.254121616,0.17710944,-0.292328042,0.386946387,0.533333333,-0.245555556,2014.1723366305055,1,-26.7,0.8,-16,-2.77,-0.033,0,0
437,2015061,2015,61,1130,1181,0,0,0.167297207,0.103968254,-0.123414118,0.19047619,-0.267676768,0.226915114,0.327777778,-0.224400871,0.218101343,0.111492674,-0.063390313,-0.6777777779999999,-0.329004329,-0.224747475,2015.2131497665023,0,14.7,-2.4,12,0.42,-0.052000000000000005,0,0
438,2015065,2015,65,1181,1448,1,0,0.13862809,0.06716470299999999,0.068559219,0.388888889,0.180311891,0.227415966,0.095441595,0.15319865300000002,-0.047870141,-0.128205128,-0.329166667,0.185185185,0.0,-0.128205128,2016.7259766526047,1,11.3,1.1,4,2.53,-0.040999999999999995,0,0
439,2015069,2015,69,1181,1301,0,0,0.116086301,0.081242287,-0.26162192100000004,-0.631313131,-0.838396897,0.133547009,0.262832147,-1.367948718,0.207471264,-0.060314184000000014,-0.074074074,-1.222222222,-0.04040404,-0.408514493,2018.748396487065,0,-8.7,-1.2,-6,-4.87,-0.069,0,0
440,2015071,2015,71,1181,1274,1,0,0.133598469,0.126696833,-0.208990342,-0.343434343,-0.802987862,0.07669082099999999,0.139589798,-1.84047619,0.136958444,0.169315445,-0.259259259,-0.461538462,0.015151515,-0.148593858,2003.3909045024993,0,1.3,-4.0,2,1.14,-0.081,0,0
441,2015075,2015,75,1181,1257,1,0,0.107055617,0.147474747,-0.14943553199999998,0.08730158699999999,-0.387820513,-0.11952862,-0.125,-0.592592593,0.266666667,0.508354219,0.183535762,-0.220238095,-0.333333333,0.045634921,1987.846694071122,1,9.2,5.9,4,1.3,0.001,0,0
442,2015077,2015,77,1181,1338,0,0,0.186956522,0.107142857,-0.082002903,0.417989418,0.287882697,0.13260582,0.098412698,0.003988604000000001,0.280816714,-0.008928571,0.224242424,-0.55,-0.133333333,-0.207936508,1998.8469273333267,1,7.8,-3.6,7,2.6,0.01,0,0
443,2015083,2015,83,1181,1385,1,0,0.122914123,0.009709459,-0.039115723,0.518939394,0.399103943,0.165991903,0.136834734,0.420238095,0.327726575,0.15845410599999998,0.339118256,-0.6527777779999999,-0.833333333,-0.077342048,2004.6191351411746,1,2.5,3.0,-2,0.0,-0.10300000000000001,0,0
444,2015086,2015,86,1181,1323,0,0,0.121156621,0.099346405,-0.115041703,0.249158249,-0.196471571,-0.048309179,-0.111255368,-1.09047619,0.094101301,0.242300195,-0.083333333,-0.259157509,0.515151515,0.032327195,2008.6005573615432,0,8.2,0.4,4,1.1,-0.042,0,0
445,2015089,2015,89,1181,1438,1,0,0.065639906,0.05202891,-0.17828798199999998,0.031746032,-0.088888889,0.047222222,0.121230496,-0.550925926,0.200091575,-0.08811558800000001,0.260813261,-0.083333333,0.133333333,-0.019047619,1993.9585304855395,1,7.8,-3.6,7,2.6,0.01,0,0
446,2015093,2015,93,1181,1210,0,0,0.041718711,0.038530466,-0.08513367,0.018181818,0.147651738,-0.079166667,0.0076190480000000015,-0.827777778,-0.018835979,0.158730159,-0.257964258,0.114285714,-0.266666667,0.0017273579999999998,2003.2970901895605,1,8.4,11.2,0,3.65,-0.002,0,0
447,2015096,2015,96,1181,1323,0,0,0.158952159,0.199519231,-0.071462488,-0.444444444,-0.918981481,0.167424242,-0.125925926,-0.238603989,0.290579578,0.245263158,0.007407406999999999,-0.158730159,0.388888889,-0.06882591099999999,2005.4513988441265,1,1.3,9.0,-3,-0.6,0.013999999999999999,0,0
448,2015098,2015,98,1181,1199,1,0,0.062137182,-0.008333333,-0.080784994,-0.611111111,-0.484126984,0.301294904,0.28493937,-0.214257964,0.069206349,0.20995671,-0.435353535,0.0,-0.038095238,-0.050960735,2011.051383595451,1,-2.5,5.4,-5,0.91,0.028999999999999998,0,0
449,2015103,2015,103,1181,1393,1,0,0.092192327,0.030357143,-0.083930856,0.108333333,-0.201246803,0.239549962,0.182715094,0.10620915,0.223611111,0.24057971,0.146645022,-0.15833333300000002,-0.944444444,-0.151353875,2014.7751712888407,1,8.4,11.2,0,3.65,-0.002,0,0
450,2015107,2015,107,1181,1314,0,1,0.103562221,0.065600275,-0.102403344,0.446127946,0.194570136,-0.161953243,-0.035792607000000004,-0.53968254,-0.006951872,0.053763441,-0.031590414,0.05714285700000001,0.375,-0.176597912,2021.7502594410016,1,8.8,1.2,4,2.75,-0.006999999999999999,0,0
451,2015110,2015,110,1155,1181,0,0,0.161047633,0.121138562,-0.009863301,0.172619048,-0.079365079,0.268181818,0.292717087,-0.17857142899999998,0.026305793,0.270833333,-0.173611111,0.055194805,-1.816666667,-0.165079365,2029.2060814384167,0,7.0,1.7,3,2.07,-0.015,0,0
452,2015114,2015,114,1181,1439,1,1,0.198202522,0.198955366,0.037606838,0.03030303,0.102455717,0.27962963,0.321449275,0.298941799,0.253341688,0.291666667,-0.08269230799999999,0.14484127,0.355555556,-0.465608466,2032.1953718102966,1,14.7,-2.4,12,0.42,-0.052000000000000005,0,0
453,2015117,2015,117,1181,1393,0,0,0.138709416,0.141367147,-0.06120221,0.238756614,-0.059722222,-0.25,-0.407691579,-0.37254902,0.105709877,0.267623604,0.037037037,-0.375,-0.920634921,-0.085264409,2033.197606463414,1,-2.5,5.4,-5,0.91,0.028999999999999998,0,0
454,2015121,2015,121,1181,1448,0,0,0.368580416,0.246911709,0.033890281,0.384920635,0.010731244,0.552380952,0.4295373320000001,0.097707848,0.2530104,0.292572464,-0.457264957,0.356125356,0.27777777800000003,-0.080241327,2039.7656435911786,1,7.8,-3.6,7,2.6,0.01,0,0
455,2015124,2015,124,1181,1314,1,0,0.102416049,-0.045051354,-0.073859282,0.442424242,0.360015801,0.36631016,0.4123320620000001,-0.028571429,-0.011725561,-0.324853801,-0.183778966,-0.011904762,-0.083333333,-0.35084033600000003,2041.751879838808,1,1.3,-4.0,2,1.14,-0.081,0,0
456,2015129,2015,129,1181,1301,2,0,0.194871795,0.158808933,-0.205128205,-0.06944444400000001,-0.431547619,0.34290226700000004,0.281871345,-1.009259259,0.27372565600000004,0.264983165,0.008547009,-0.344444444,0.111111111,-0.039473684,2048.4715414635048,1,-4.8,12.5,-2,-4.9,0.062,3,1
457,2015130,2015,130,1181,1323,2,0,0.12014652,-0.014529915,-0.153078775,0.047138047,-0.31411863,0.419082126,0.17012115,-1.19047619,0.036630037,0.208465608,-0.143939394,0.199175824,0.333333333,-0.07073238700000001,2052.859790253423,0,-5.4,8.0,-1,-8.22,0.16699999999999998,3,1
458,2015137,2015,137,1181,1352,2,0,0.134072339,0.054758335,-0.038919106,0.121212121,0.266414141,0.424707602,0.457070707,0.15146198800000002,0.181098485,0.266858238,0.020833333,0.28055555600000004,0.5,-0.395833333,2038.0748442977356,1,0.1,4.9,-3,-1.9,-0.013000000000000001,3,1
